----------Creating Processes----------
Process: P0 	Size: 31 	Arrival Time: 44 	Run Time: 2 
[0:046.4] Process: P26, Page Referenced: 3, Page-in-memory: 69
[0:046.4] Process: P74, Page Referenced: 3, Page-in-memory: 55
[0:046.4] Process: P52, Page Referenced: 4, Page-in-memory: 5
[0:046.4] Process: P78, Page Referenced: 15, Page-in-memory: 10
[0:046.4] Process: P83, Page Referenced: 9, Page-in-memory: 13, Process Evicted: 39
[0:046.4] Process: P102, Page Referenced: 4, Page-in-memory: 11
[0:046.4] Process: P81, Page Referenced: 8, Page-in-memory: 12
[0:046.5] Process: P26, Page Referenced: 4, Page-in-memory: 48
[0:046.5] Process: P74, Page Referenced: 1, Page-in-memory: 14, Process Evicted: 149
[0:046.5] Process: P52, Page Referenced: 5, Page-in-memory: 15, Process Evicted: 19
[0:046.5] Process: P78, Page Referenced: 14, Page-in-memory: 16, Process Evicted: 54
[0:046.5] Process: P83, Page Referenced: 5, Page-in-memory: 81
[0:046.5] Process: P102, Page Referenced: 3, Page-in-memory: 17, Process Evicted: 47
[0:046.5] Process: P81, Page Referenced: 3, Page-in-memory: 18, Process Evicted: 37
[0:046.6] Process: P26, Page Referenced: 3, Page-in-memory: 69
[0:046.6] Process: P74, Page Referenced: 1, Page-in-memory: 14
[0:046.6] Process: P52, Page Referenced: 5, Page-in-memory: 15
[0:046.6] Process: P78, Page Referenced: 0, Page-in-memory: 0
[0:046.6] Process: P83, Page Referenced: 6, Page-in-memory: 78
[0:046.6] Process: P102, Page Referenced: 2, Page-in-memory: 19, Process Evicted: 56
[0:046.6] Process: P81, Page Referenced: 3, Page-in-memory: 18
[0:046.7] Process: P26, Page Referenced: 3, Page-in-memory: 69
[0:046.7] Process: P74, Page Referenced: 1, Page-in-memory: 14
[0:046.7] Process: P52, Page Referenced: 0, Page-in-memory: 0
[0:046.7] Process: P78, Page Referenced: 24, Page-in-memory: 20, Process Evicted: 19
[0:046.7] Process: P83, Page Referenced: 8, Page-in-memory: 21, Process Evicted: 39
[0:046.7] Process: P102, Page Referenced: 3, Page-in-memory: 17
[0:046.7] Process: P81, Page Referenced: 0, Page-in-memory: 0
[0:046.8] Process: P26, Page Referenced: 0, Page-in-memory: 0
[0:046.8] Process: P74, Page Referenced: 1, Page-in-memory: 14
[0:046.8] Process: P52, Page Referenced: 1, Page-in-memory: 22, Process Evicted: 19
[0:046.8] Process: P78, Page Referenced: 25, Page-in-memory: 93
[0:046.8] Process: P83, Page Referenced: 10, Page-in-memory: 7
[0:046.8] Process: P102, Page Referenced: 3, Page-in-memory: 17
[0:046.8] Process: P81, Page Referenced: 6, Page-in-memory: 23, Process Evicted: 39
[0:046.9] Process: P26, Page Referenced: 1, Page-in-memory: 51
[0:046.9] Process: P74, Page Referenced: 3, Page-in-memory: 55
[0:046.9] Process: P52, Page Referenced: 3, Page-in-memory: 24, Process Evicted: 66
[0:046.9] Process: P78, Page Referenced: 29, Page-in-memory: 25, Process Evicted: 38
[0:046.9] Process: P83, Page Referenced: 11, Page-in-memory: 26, Process Evicted: 106
[0:046.9] Process: P102, Page Referenced: 8, Page-in-memory: 97
[0:046.9] Process: P81, Page Referenced: 5, Page-in-memory: 27, Process Evicted: 38
[0:047.0] Process: P26, Page Referenced: 3, Page-in-memory: 69
[0:047.0] Process: P74, Page Referenced: 2, Page-in-memory: 9
[0:047.0] Process: P52, Page Referenced: 1, Page-in-memory: 22
[0:047.0] Process: P78, Page Referenced: 28, Page-in-memory: 3
[0:047.0] Process: P83, Page Referenced: 11, Page-in-memory: 26
[0:047.0] Process: P102, Page Referenced: 7, Page-in-memory: 94
[0:047.0] Process: P81, Page Referenced: 5, Page-in-memory: 27
[0:047.0] Process: P44, Enter, Size: 5, Service Duration: 3
Memory-map: P44P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P39P37P149P106P38P149P56P38P37P38P149P19P37P19P37P149P0P149P37P0P26P0P74P26P149P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:047.1] Process: P26, Page Referenced: 4, Page-in-memory: 48
[0:047.1] Process: P74, Page Referenced: 0, Page-in-memory: 0
[0:047.1] Process: P52, Exit, Size: 11, Service Duration: 2
Memory-map: P44P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P39P37P149P106P38P149P56P38P37P38P149P19P37P19P37P149P0P149P37P0P26P0P74P26P149P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:047.1] Process: P78, Page Referenced: 30, Page-in-memory: 28, Process Evicted: 39
[0:047.1] Process: P83, Page Referenced: 11, Page-in-memory: 26
[0:047.1] Process: P102, Page Referenced: 9, Page-in-memory: 92
[0:047.1] Process: P81, Page Referenced: 2, Page-in-memory: 29, Process Evicted: 37
[0:047.1] Process: P44, Page Referenced: 0, Page-in-memory: 0
[0:047.1] Process: P97, Enter, Size: 5, Service Duration: 1
Memory-map: P97P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P149P106P38P149P56P38P37P38P149P19P37P19P37P149P0P149P37P0P26P0P74P26P149P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:047.2] Process: P26, Exit, Size: 5, Service Duration: 3
Memory-map: P97P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P149P106P38P149P56P38P37P38P149P19P37P19P37P149P0P149P37P0P26P0P74P26P149P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:047.2] Process: P74, Page Referenced: 1, Page-in-memory: 14
[0:047.2] Process: P78, Page Referenced: 31, Page-in-memory: 30, Process Evicted: 149
[0:047.2] Process: P83, Page Referenced: 0, Page-in-memory: 0
[0:047.2] Process: P102, Page Referenced: 8, Page-in-memory: 97
[0:047.2] Process: P81, Page Referenced: 3, Page-in-memory: 18
[0:047.2] Process: P44, Page Referenced: 0, Page-in-memory: 0
[0:047.2] Process: P97, Page Referenced: 4, Page-in-memory: 31, Process Evicted: 106
[0:047.2] Process: P110, Enter, Size: 11, Service Duration: 4
Memory-map: P110P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P38P149P56P38P37P38P149P19P37P19P37P149P0P149P37P0P26P0P74P26P149P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:047.3] Process: P74, Page Referenced: 2, Page-in-memory: 9
[0:047.3] Process: P78, Page Referenced: 31, Page-in-memory: 30
[0:047.3] Process: P83, Page Referenced: 10, Page-in-memory: 7
[0:047.3] Process: P102, Page Referenced: 10, Page-in-memory: 99
[0:047.3] Process: P81, Page Referenced: 4, Page-in-memory: 32, Process Evicted: 38
[0:047.3] Process: P44, Page Referenced: 2, Page-in-memory: 33, Process Evicted: 149
[0:047.3] Process: P97, Page Referenced: 5, Page-in-memory: 34, Process Evicted: 56
[0:047.3] Process: P110, Page Referenced: 10, Page-in-memory: 35, Process Evicted: 38
[0:047.4] Process: P74, Page Referenced: 3, Page-in-memory: 55
[0:047.4] Process: P78, Page Referenced: 18, Page-in-memory: 36, Process Evicted: 37
[0:047.4] Process: P83, Page Referenced: 8, Page-in-memory: 21
[0:047.4] Process: P102, Exit, Size: 11, Service Duration: 2
Memory-map: P110P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P38P149P19P37P19P37P149P0P149P37P0P26P0P74P26P149P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:047.4] Process: P81, Page Referenced: 5, Page-in-memory: 27
[0:047.4] Process: P44, Page Referenced: 3, Page-in-memory: 37, Process Evicted: 38
[0:047.4] Process: P97, Page Referenced: 5, Page-in-memory: 34
[0:047.4] Process: P110, Page Referenced: 11, Page-in-memory: 38, Process Evicted: 149
[0:047.5] Process: P74, Page Referenced: 4, Page-in-memory: 50
[0:047.5] Process: P78, Page Referenced: 18, Page-in-memory: 36
[0:047.5] Process: P83, Page Referenced: 10, Page-in-memory: 7
[0:047.5] Process: P81, Page Referenced: 6, Page-in-memory: 23
[0:047.5] Process: P44, Page Referenced: 2, Page-in-memory: 33
[0:047.5] Process: P97, Page Referenced: 4, Page-in-memory: 31
[0:047.5] Process: P110, Page Referenced: 12, Page-in-memory: 39, Process Evicted: 19
[0:047.6] Process: P74, Page Referenced: 4, Page-in-memory: 50
[0:047.6] Process: P78, Page Referenced: 16, Page-in-memory: 40, Process Evicted: 37
[0:047.6] Process: P83, Page Referenced: 5, Page-in-memory: 81
[0:047.6] Process: P81, Page Referenced: 5, Page-in-memory: 27
[0:047.6] Process: P44, Page Referenced: 1, Page-in-memory: 41, Process Evicted: 19
[0:047.6] Process: P97, Page Referenced: 2, Page-in-memory: 42, Process Evicted: 37
[0:047.6] Process: P110, Page Referenced: 11, Page-in-memory: 38
[0:047.7] Process: P74, Page Referenced: 3, Page-in-memory: 55
[0:047.7] Process: P78, Page Referenced: 21, Page-in-memory: 43, Process Evicted: 149
[0:047.7] Process: P83, Page Referenced: 4, Page-in-memory: 86
[0:047.7] Process: P81, Page Referenced: 3, Page-in-memory: 18
[0:047.7] Process: P44, Page Referenced: 3, Page-in-memory: 37
[0:047.7] Process: P97, Page Referenced: 2, Page-in-memory: 42
[0:047.7] Process: P110, Page Referenced: 1, Page-in-memory: 44, Process Evicted: 0
[0:047.8] Process: P74, Page Referenced: 4, Page-in-memory: 50
[0:047.8] Process: P78, Page Referenced: 20, Page-in-memory: 45, Process Evicted: 149
[0:047.8] Process: P83, Page Referenced: 6, Page-in-memory: 78
[0:047.8] Process: P81, Page Referenced: 10, Page-in-memory: 4
[0:047.8] Process: P44, Page Referenced: 3, Page-in-memory: 37
[0:047.8] Process: P97, Page Referenced: 1, Page-in-memory: 46, Process Evicted: 37
[0:047.8] Process: P110, Page Referenced: 1, Page-in-memory: 44
[0:047.9] Process: P74, Page Referenced: 5, Page-in-memory: 47, Process Evicted: 0
[0:047.9] Process: P78, Page Referenced: 20, Page-in-memory: 45
[0:047.9] Process: P83, Page Referenced: 5, Page-in-memory: 81
[0:047.9] Process: P81, Page Referenced: 11, Page-in-memory: 48, Process Evicted: 26
[0:047.9] Process: P44, Page Referenced: 4, Page-in-memory: 49, Process Evicted: 0
[0:047.9] Process: P97, Page Referenced: 3, Page-in-memory: 50, Process Evicted: 74
[0:047.9] Process: P110, Page Referenced: 1, Page-in-memory: 44
[0:048.0] Process: P74, Page Referenced: 4, Page-in-memory: 50
[0:048.0] Process: P78, Page Referenced: 20, Page-in-memory: 45
[0:048.0] Process: P83, Page Referenced: 5, Page-in-memory: 81
[0:048.0] Process: P81, Page Referenced: 11, Page-in-memory: 48
[0:048.0] Process: P44, Page Referenced: 5, Page-in-memory: 51, Process Evicted: 26
[0:048.0] Process: P97, Page Referenced: 4, Page-in-memory: 31
[0:048.0] Process: P110, Page Referenced: 2, Page-in-memory: 52, Process Evicted: 149
[0:048.0] Process: P12, Enter, Size: 11, Service Duration: 2
Memory-map: P12P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P37P0P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.1] Process: P74, Page Referenced: 1, Page-in-memory: 14
[0:048.1] Process: P78, Page Referenced: 19, Page-in-memory: 53, Process Evicted: 37
[0:048.1] Process: P83, Page Referenced: 5, Page-in-memory: 81
[0:048.1] Process: P81, Page Referenced: 3, Page-in-memory: 18
[0:048.1] Process: P44, Page Referenced: 1, Page-in-memory: 41
[0:048.1] Process: P97, Page Referenced: 1, Page-in-memory: 46
[0:048.1] Process: P110, Page Referenced: 1, Page-in-memory: 44
[0:048.1] Process: P12, Page Referenced: 7, Page-in-memory: 54, Process Evicted: 0
[0:048.1] Process: P55, Enter, Size: 17, Service Duration: 5
Memory-map: P55P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P78P12P74P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.2] Process: P74, Page Referenced: 0, Page-in-memory: 0
[0:048.2] Process: P78, Page Referenced: 6, Page-in-memory: 55, Process Evicted: 74
[0:048.2] Process: P83, Page Referenced: 4, Page-in-memory: 86
[0:048.2] Process: P81, Page Referenced: 4, Page-in-memory: 32
[0:048.2] Process: P44, Page Referenced: 2, Page-in-memory: 33
[0:048.2] Process: P97, Exit, Size: 5, Service Duration: 1
Memory-map: P55P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P78P12P78P149P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.2] Process: P110, Page Referenced: 0, Page-in-memory: 0
[0:048.2] Process: P12, Page Referenced: 8, Page-in-memory: 56, Process Evicted: 149
[0:048.2] Process: P55, Page Referenced: 0, Page-in-memory: 0
[0:048.2] Process: P75, Enter, Size: 11, Service Duration: 5
Memory-map: P75P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P78P12P78P12P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.3] Process: P74, Exit, Size: 17, Service Duration: 4
Memory-map: P75P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P78P12P78P12P38P74P26P74P56P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.3] Process: P78, Page Referenced: 7, Page-in-memory: 57, Process Evicted: 38
[0:048.3] Process: P83, Page Referenced: 3, Page-in-memory: 58, Process Evicted: 74
[0:048.3] Process: P81, Page Referenced: 4, Page-in-memory: 32
[0:048.3] Process: P44, Page Referenced: 0, Page-in-memory: 0
[0:048.3] Process: P110, Page Referenced: 0, Page-in-memory: 0
[0:048.3] Process: P12, Page Referenced: 5, Page-in-memory: 59, Process Evicted: 26
[0:048.3] Process: P55, Page Referenced: 15, Page-in-memory: 60, Process Evicted: 74
[0:048.3] Process: P75, Page Referenced: 10, Page-in-memory: 61, Process Evicted: 56
[0:048.3] Process: P77, Enter, Size: 17, Service Duration: 2
Memory-map: P77P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P78P12P78P12P78P83P12P55P75P74P106P56P74P149P56P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.4] Process: P78, Page Referenced: 6, Page-in-memory: 55
[0:048.4] Process: P83, Page Referenced: 1, Page-in-memory: 62, Process Evicted: 74
[0:048.4] Process: P81, Page Referenced: 4, Page-in-memory: 32
[0:048.4] Process: P44, Page Referenced: 3, Page-in-memory: 37
[0:048.4] Process: P110, Page Referenced: 6, Page-in-memory: 63, Process Evicted: 106
[0:048.4] Process: P12, Page Referenced: 2, Page-in-memory: 64, Process Evicted: 56
[0:048.4] Process: P55, Page Referenced: 14, Page-in-memory: 65, Process Evicted: 74
[0:048.4] Process: P75, Page Referenced: 9, Page-in-memory: 66, Process Evicted: 149
[0:048.4] Process: P77, Page Referenced: 1, Page-in-memory: 67, Process Evicted: 56
[0:048.4] Process: P112, Enter, Size: 11, Service Duration: 4
Memory-map: P112P38P0P78P81P52P78P83P81P74P78P102P81P83P74P52P78P102P81P102P78P83P52P81P52P78P83P81P78P81P78P97P81P44P97P110P78P44P110P110P78P44P97P78P110P78P97P74P81P44P97P44P110P78P12P78P12P78P83P12P55P75P83P110P12P55P75P77P0P26P74P52P56P0P74P78P52P78P83P0P52P83P102P38P52P78P83P102P38P0P52P78P102P78P102P38P78P102P78P102
[0:048.5] Process: P78, Page Referenced: 7, Page-in-memory: 57
[0:048.5] Process: P83, Page Referenced: 2, Page-in-memory: 68, Process Evicted: 0
[0:048.5] Process: P81, Page Referenced: 4, Page-in-memory: 32
[0:048.5] Process: P44, Page Referenced: 3, Page-in-memory: 37
[0:048.5] Process: P110, Page Referenced: 0, Page-in-memory: 0
[0:048.5] Process: P12, Page Referenced: 2, Page-in-memory: 64
[0:048.5] Process: P55, Page Referenced: 15, Page-in-memory: 60
[0:048.5] Process: P75, Page Referenced: 4, Page-in-memory: 69, Process Evicted: 26
[0:048.5] Process: P77, Page Referenced: 3, Page-in-memory: 70, Process Evicted: 74
[0:048.5] Process: P112, Page Referenced: 1, Page-in-memory: 71, Process Evicted: 52
[0:048.6] Process: P78, Page Referenced: 5, Page-in-memory: 72, Process Evicted: 56
[0:048.6] Process: P83, Page Referenced: 1, Page-in-memory: 62
[0:048.6] Process: P81, Page Referenced: 8, Page-in-memory: 12
[0:048.6] Process: P44, Page Referenced: 4, Page-in-memory: 49
[0:048.6] Process: P110, Page Referenced: 1, Page-in-memory: 44
[0:048.6] Process: P12, Page Referenced: 2, Page-in-memory: 64
[0:048.6] Process: P55, Page Referenced: 6, Page-in-memory: 73, Process Evicted: 0
[0:048.6] Process: P75, Page Referenced: 8, Page-in-memory: 74, Process Evicted: 74
[0:048.6] Process: P77, Page Referenced: 3, Page-in-memory: 70
[0:048.6] Process: P112, Page Referenced: 10, Page-in-memory: 75, Process Evicted: 78
[0:048.7] Process: P78, Page Referenced: 4, Page-in-memory: 76, Process Evicted: 52
[0:048.7] Process: P83, Page Referenced: 10, Page-in-memory: 7
[0:048.7] Process: P81, Page Referenced: 10, Page-in-memory: 4
[0:048.7] Process: P44, Page Referenced: 0, Page-in-memory: 0
[0:048.7] Process: P110, Page Referenced: 2, Page-in-memory: 52
[0:048.7] Process: P12, Page Referenced: 1, Page-in-memory: 77, Process Evicted: 78
[0:048.7] Process: P55, Page Referenced: 7, Page-in-memory: 78, Process Evicted: 83
[0:048.7] Process: P75, Page Referenced: 8, Page-in-memory: 74
[0:048.7] Process: P77, Page Referenced: 2, Page-in-memory: 79, Process Evicted: 0
[0:048.7] Process: P112, Page Referenced: 10, Page-in-memory: 75
[0:048.8] Process: P78, Page Referenced: 5, Page-in-memory: 72
[0:048.8] Process: P83, Page Referenced: 7, Page-in-memory: 80, Process Evicted: 52
[0:048.8] Process: P81, Page Referenced: 11, Page-in-memory: 48
[0:048.8] Process: P44, Page Referenced: 4, Page-in-memory: 49
[0:048.8] Process: P110, Page Referenced: 10, Page-in-memory: 35
[0:048.8] Process: P12, Page Referenced: 10, Page-in-memory: 81, Process Evicted: 83
[0:048.8] Process: P55, Page Referenced: 13, Page-in-memory: 82, Process Evicted: 102
[0:048.8] Process: P75, Page Referenced: 7, Page-in-memory: 83, Process Evicted: 38
[0:048.8] Process: P77, Page Referenced: 3, Page-in-memory: 70
[0:048.8] Process: P112, Page Referenced: 10, Page-in-memory: 75
[0:048.9] Process: P78, Page Referenced: 6, Page-in-memory: 55
[0:048.9] Process: P83, Page Referenced: 3, Page-in-memory: 58
[0:048.9] Process: P81, Page Referenced: 10, Page-in-memory: 4
[0:048.9] Process: P44, Page Referenced: 4, Page-in-memory: 49
[0:048.9] Process: P110, Page Referenced: 10, Page-in-memory: 35
[0:048.9] Process: P12, Page Referenced: 9, Page-in-memory: 84, Process Evicted: 52
[0:048.9] Process: P55, Page Referenced: 13, Page-in-memory: 82
[0:048.9] Process: P75, Page Referenced: 8, Page-in-memory: 74
[0:048.9] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:048.9] Process: P112, Page Referenced: 6, Page-in-memory: 85, Process Evicted: 78
[0:049.0] Process: P78, Page Referenced: 7, Page-in-memory: 57
[0:049.0] Process: P83, Page Referenced: 4, Page-in-memory: 86
[0:049.0] Process: P81, Page Referenced: 9, Page-in-memory: 8
[0:049.0] Process: P44, Page Referenced: 2, Page-in-memory: 33
[0:049.0] Process: P110, Page Referenced: 11, Page-in-memory: 38
